Date,Open,High,Low,Close,Adj Close,Volume
12/31/2020,1.803,1.8086,1.7993,1.803,1.803,-
1/1/2021,1.807,1.8071,1.8067,1.807,1.807,-
1/4/2021,1.8066,1.8066,1.7898,1.807,1.807,-
1/5/2021,1.7919,1.7953,1.7878,1.7917,1.7917,-
1/6/2021,1.7953,1.7989,1.7877,1.7952,1.7952,-
1/7/2021,1.7945,1.802,1.7889,1.7947,1.7947,-
1/8/2021,1.797,1.8021,1.7956,1.7966,1.7966,-
1/11/2021,1.7963,1.7983,1.7908,1.7955,1.7955,-
1/12/2021,1.7986,1.8097,1.7975,1.7987,1.7987,-
1/13/2021,1.8081,1.8146,1.807,1.8083,1.8083,-
1/14/2021,1.809,1.8137,1.8075,1.8082,1.8082,-
1/15/2021,1.8118,1.8144,1.8049,1.8117,1.8117,-
1/18/2021,1.8073,1.8081,1.8019,1.8073,1.8073,-
1/19/2021,1.807,1.8109,1.8067,1.8069,1.8069,-
1/20/2021,1.8118,1.8178,1.8058,1.8116,1.8116,-
1/21/2021,1.8106,1.8186,1.8092,1.8107,1.8107,-
1/22/2021,1.8157,1.8169,1.8113,1.8155,1.8155,-
1/25/2021,1.8177,1.8187,1.8132,1.8178,1.8178,-
1/26/2021,1.8149,1.8201,1.8086,1.8145,1.8145,-
1/27/2021,1.8203,1.8229,1.8173,1.8203,1.8203,-
1/28/2021,1.8187,1.8247,1.8164,1.8183,1.8183,-
1/29/2021,1.8238,1.8253,1.8164,1.823,1.823,-
2/1/2021,1.8221,1.8293,1.8198,1.8217,1.8217,-
2/2/2021,1.8215,1.8234,1.8154,1.8217,1.8217,-
2/3/2021,1.8193,1.822,1.8159,1.8192,1.8192,-
2/4/2021,1.8182,1.8303,1.8121,1.8179,1.8179,-
2/5/2021,1.8268,1.8336,1.8268,1.828,1.828,-
2/8/2021,1.8316,1.8328,1.8274,1.8318,1.8318,-
2/9/2021,1.8317,1.8333,1.8269,1.8316,1.8316,-
2/10/2021,1.8314,1.8366,1.8303,1.8312,1.8312,-
2/11/2021,1.8343,1.8358,1.8286,1.8344,1.8344,-
2/12/2021,1.8292,1.835,1.8274,1.8293,1.8293,-
2/15/2021,1.8377,1.8407,1.8363,1.8369,1.8369,-
2/16/2021,1.8391,1.8471,1.8388,1.84,1.84,-
2/17/2021,1.8452,1.846,1.8392,1.8452,1.8452,-
2/18/2021,1.8407,1.855,1.8379,1.8408,1.8408,-
2/19/2021,1.853,1.8574,1.8504,1.8529,1.8529,-
2/22/2021,1.8567,1.8602,1.8526,1.857,1.857,-
2/23/2021,1.858,1.8624,1.8567,1.8589,1.8589,-
2/24/2021,1.863,1.8745,1.8588,1.8623,1.8623,-
2/25/2021,1.8652,1.8703,1.8611,1.8647,1.8647,-
2/26/2021,1.8601,1.8601,1.8461,1.8604,1.8604,-
3/1/2021,1.8574,1.8613,1.8505,1.8569,1.8569,-
3/2/2021,1.8481,1.8572,1.8463,1.849,1.849,-
3/3/2021,1.8546,1.8615,1.8531,1.8548,1.8548,-
3/4/2021,1.8565,1.8636,1.8546,1.8567,1.8567,-
3/5/2021,1.858,1.8598,1.8483,1.8582,1.8582,-
3/8/2021,1.8566,1.8663,1.8562,1.8572,1.8572,-
3/9/2021,1.8665,1.872,1.8651,1.8664,1.8664,-
3/10/2021,1.8661,1.8725,1.8653,1.8659,1.8659,-
3/11/2021,1.8724,1.8745,1.8678,1.8722,1.8722,-
3/12/2021,1.8737,1.877,1.8668,1.874,1.874,-
3/15/2021,1.872,1.8751,1.8653,1.8721,1.8721,-
3/16/2021,1.8692,1.8695,1.859,1.8693,1.8693,-
3/17/2021,1.87,1.8747,1.8681,1.8701,1.8701,-
3/18/2021,1.8718,1.8762,1.8681,1.8712,1.8712,-
3/19/2021,1.8718,1.8725,1.8578,1.8717,1.8717,-
3/22/2021,1.8595,1.8608,1.8527,1.8594,1.8594,-
3/23/2021,1.8569,1.8575,1.847,1.8575,1.8575,-
3/24/2021,1.8492,1.8493,1.842,1.8484,1.8484,-
3/25/2021,1.8429,1.8513,1.8403,1.8429,1.8429,-
3/26/2021,1.8516,1.8581,1.8506,1.8517,1.8517,-
3/28/2021,1.8563,1.8635,1.853,1.8565,1.8565,-
3/29/2021,1.8566,1.8579,1.8469,1.8567,1.8567,-
3/30/2021,1.8516,1.8547,1.8474,1.8516,1.8516,-
3/31/2021,1.8539,1.8597,1.851,1.8539,1.8539,-
4/1/2021,1.8606,1.861,1.8571,1.8599,1.8599,-
4/4/2021,1.8608,1.8658,1.8588,1.8608,1.8608,-
4/5/2021,1.8652,1.8653,1.8526,1.8653,1.8653,-
4/6/2021,1.8507,1.8534,1.8389,1.8508,1.8508,-
4/7/2021,1.8419,1.8462,1.839,1.8411,1.8411,-
4/8/2021,1.8399,1.8426,1.8339,1.8398,1.8398,-
4/11/2021,1.8386,1.8463,1.835,1.8388,1.8388,-
4/12/2021,1.8436,1.8474,1.8388,1.8434,1.8434,-
4/13/2021,1.8436,1.8452,1.8382,1.8435,1.8435,-
4/14/2021,1.8406,1.8419,1.8371,1.8406,1.8406,-
4/15/2021,1.839,1.8444,1.8322,1.8391,1.8391,-
4/18/2021,1.8445,1.8614,1.8416,1.8444,1.8444,-
4/19/2021,1.8605,1.8607,1.8519,1.8604,1.8604,-
4/20/2021,1.8524,1.8543,1.8479,1.8523,1.8523,-
4/21/2021,1.8508,1.8515,1.838,1.8507,1.8507,-
4/22/2021,1.8397,1.8438,1.8369,1.8396,1.8396,-
4/25/2021,1.8406,1.8459,1.8386,1.84,1.84,-
4/26/2021,1.8422,1.8457,1.838,1.8422,1.8422,-
4/27/2021,1.8443,1.8453,1.8378,1.8443,1.8443,-
4/28/2021,1.8481,1.8515,1.846,1.848,1.848,-
4/29/2021,1.8493,1.8505,1.8373,1.8486,1.8486,-
5/2/2021,1.8381,1.8512,1.8373,1.8379,1.8379,-
5/3/2021,1.8484,1.8561,1.8466,1.8484,1.8484,-
5/4/2021,1.8549,1.8612,1.8542,1.8556,1.8556,-
5/5/2021,1.8569,1.8605,1.8496,1.8561,1.8561,-
5/6/2021,1.8528,1.8554,1.8491,1.8517,1.8517,-
5/9/2021,1.8592,1.8735,1.8574,1.8592,1.8592,-
5/10/2021,1.8734,1.8764,1.8714,1.8734,1.8734,-
5/11/2021,1.8746,1.88,1.8723,1.8746,1.8746,-
5/12/2021,1.8747,1.8765,1.8705,1.8747,1.8747,-
5/13/2021,1.8732,1.8789,1.8722,1.8733,1.8733,-
5/16/2021,1.8791,1.8864,1.8779,1.8791,1.8791,-
5/17/2021,1.8886,1.8904,1.8852,1.8885,1.8885,-
5/18/2021,1.8872,1.8888,1.883,1.8872,1.8872,-
5/19/2021,1.8829,1.8871,1.8799,1.8825,1.8825,-
5/20/2021,1.8881,1.8927,1.8844,1.8872,1.8872,-
5/23/2021,1.8825,1.8849,1.8769,1.882,1.882,-
5/24/2021,1.8803,1.8836,1.8729,1.8799,1.8799,-
5/25/2021,1.8746,1.8754,1.8695,1.8746,1.8746,-
5/26/2021,1.8702,1.879,1.8658,1.8704,1.8704,-
5/27/2021,1.8809,1.8812,1.8723,1.881,1.881,-
5/30/2021,1.8764,1.8784,1.8715,1.8756,1.8756,-
5/31/2021,1.8786,1.8798,1.8709,1.8788,1.8788,-
6/1/2021,1.8717,1.8753,1.8692,1.8717,1.8717,-
6/2/2021,1.8743,1.8792,1.8711,1.8742,1.8742,-
6/3/2021,1.8721,1.8801,1.87,1.8724,1.8724,-
6/6/2021,1.8753,1.8764,1.8686,1.8749,1.8749,-
6/7/2021,1.8753,1.8756,1.8697,1.875,1.875,-
6/8/2021,1.8731,1.8774,1.8684,1.873,1.873,-
6/9/2021,1.8693,1.8752,1.8646,1.8691,1.8691,-
6/10/2021,1.8758,1.876,1.8706,1.8757,1.8757,-
6/13/2021,1.8715,1.8729,1.8674,1.8713,1.8713,-
6/14/2021,1.8721,1.873,1.8615,1.8719,1.8719,-
6/15/2021,1.8691,1.8732,1.8677,1.8691,1.8691,-
6/16/2021,1.8673,1.8731,1.8659,1.8687,1.8687,-
6/17/2021,1.87,1.8714,1.8565,1.8691,1.8691,-
6/20/2021,1.858,1.8708,1.856,1.858,1.858,-
6/21/2021,1.8704,1.8747,1.8663,1.8705,1.8705,-
6/22/2021,1.8746,1.8817,1.8723,1.8748,1.8748,-
6/23/2021,1.8794,1.8801,1.8664,1.8794,1.8794,-
6/24/2021,1.8689,1.8706,1.863,1.8688,1.8688,-
6/27/2021,1.8653,1.8713,1.8634,1.865,1.865,-
6/28/2021,1.8633,1.8636,1.8577,1.8626,1.8626,-
6/29/2021,1.8618,1.864,1.8562,1.8607,1.8607,-
6/30/2021,1.8595,1.861,1.8538,1.86,1.86,-
7/1/2021,1.8563,1.8602,1.855,1.8566,1.8566,-
7/4/2021,1.8632,1.8641,1.8596,1.8634,1.8634,-
7/5/2021,1.863,1.867,1.8578,1.8623,1.8623,-
7/6/2021,1.8591,1.8628,1.8562,1.859,1.859,-
7/7/2021,1.8612,1.8645,1.8586,1.8614,1.8614,-
7/8/2021,1.8648,1.8749,1.8637,1.8647,1.8647,-
7/11/2021,1.8772,1.8786,1.8708,1.8767,1.8767,-
7/12/2021,1.8769,1.8779,1.8695,1.877,1.877,-
7/13/2021,1.8719,1.88,1.8712,1.8719,1.8719,-
7/14/2021,1.8755,1.8807,1.8691,1.8755,1.8755,-
7/15/2021,1.873,1.8765,1.8677,1.8729,1.8729,-
7/18/2021,1.8669,1.8706,1.8628,1.8664,1.8664,-
7/19/2021,1.8638,1.8692,1.8571,1.8635,1.8635,-
7/20/2021,1.8627,1.8687,1.8586,1.8626,1.8626,-
7/21/2021,1.8704,1.8733,1.8659,1.8701,1.8701,-
7/22/2021,1.872,1.8721,1.8658,1.8722,1.8722,-
7/25/2021,1.8707,1.8784,1.8687,1.8709,1.8709,-
7/26/2021,1.877,1.889,1.8732,1.877,1.877,-
7/27/2021,1.8875,1.8896,1.8835,1.8872,1.8872,-
7/28/2021,1.8865,1.8924,1.8847,1.8855,1.8855,-
7/29/2021,1.8891,1.8905,1.8819,1.8892,1.8892,-
8/1/2021,1.8822,1.8837,1.8773,1.8822,1.8822,-
8/2/2021,1.8792,1.8821,1.8764,1.8784,1.8784,-
8/3/2021,1.8799,1.8807,1.8771,1.8791,1.8791,-
8/4/2021,1.877,1.8833,1.8742,1.8769,1.8769,-
8/5/2021,1.8816,1.8823,1.8776,1.8815,1.8815,-
8/8/2021,1.8804,1.8839,1.8775,1.8795,1.8795,-
8/9/2021,1.8784,1.8837,1.8773,1.8791,1.8791,-
8/10/2021,1.8811,1.8815,1.8765,1.8811,1.8811,-
8/11/2021,1.8815,1.8832,1.8766,1.8814,1.8814,-
8/12/2021,1.8751,1.8782,1.8724,1.875,1.875,-
8/15/2021,1.8785,1.8816,1.8744,1.8776,1.8776,-
8/16/2021,1.8762,1.8774,1.8703,1.876,1.876,-
8/17/2021,1.8711,1.873,1.868,1.8706,1.8706,-
8/18/2021,1.8711,1.8724,1.8625,1.8708,1.8708,-
8/19/2021,1.8603,1.8606,1.8532,1.8601,1.8601,-
8/22/2021,1.8558,1.8631,1.8543,1.8549,1.8549,-
8/23/2021,1.8614,1.8644,1.8568,1.8614,1.8614,-
8/24/2021,1.8586,1.86,1.8543,1.8586,1.8586,-
8/25/2021,1.8616,1.8622,1.8554,1.8617,1.8617,-
8/26/2021,1.8548,1.8566,1.8487,1.8547,1.8547,-
8/29/2021,1.8516,1.8553,1.8446,1.8514,1.8514,-
8/30/2021,1.8504,1.8535,1.8475,1.8507,1.8507,-
8/31/2021,1.8477,1.8551,1.8451,1.8477,1.8477,-
9/1/2021,1.8514,1.8571,1.8498,1.8513,1.8513,-
9/2/2021,1.8577,1.8608,1.8543,1.8577,1.8577,-
9/5/2021,1.8584,1.8601,1.8534,1.8588,1.8588,-
9/6/2021,1.8572,1.8584,1.8518,1.8568,1.8568,-
9/7/2021,1.8546,1.855,1.8491,1.8544,1.8544,-
9/8/2021,1.8532,1.8595,1.8494,1.8529,1.8529,-
9/9/2021,1.8582,1.8589,1.8543,1.8583,1.8583,-
9/12/2021,1.8554,1.8586,1.8536,1.8563,1.8563,-
9/13/2021,1.8572,1.8644,1.8564,1.8562,1.8562,-
9/14/2021,1.855,1.8571,1.8516,1.8553,1.8553,-
9/15/2021,1.8561,1.859,1.8515,1.8564,1.8564,-
9/16/2021,1.8565,1.8585,1.8522,1.8562,1.8562,-
9/19/2021,1.8521,1.8533,1.8449,1.8524,1.8524,-
9/20/2021,1.8468,1.8495,1.8431,1.847,1.847,-
9/21/2021,1.8473,1.8488,1.8408,1.8466,1.8466,-
9/22/2021,1.8434,1.8531,1.8406,1.8428,1.8428,-
9/23/2021,1.8504,1.8541,1.8496,1.8499,1.8499,-
9/26/2021,1.8496,1.857,1.8466,1.8494,1.8494,-
9/27/2021,1.8552,1.8564,1.8358,1.8551,1.8551,-
9/28/2021,1.8375,1.8394,1.8253,1.8366,1.8366,-
9/29/2021,1.828,1.8333,1.8266,1.8281,1.8281,-
9/30/2021,1.8292,1.839,1.8269,1.8292,1.8292,-
10/3/2021,1.8404,1.8484,1.8358,1.84,1.84,-
10/4/2021,1.8467,1.8508,1.8429,1.8464,1.8464,-
10/5/2021,1.8496,1.8501,1.8434,1.8487,1.8487,-
10/6/2021,1.8466,1.8509,1.8415,1.8463,1.8463,-
10/7/2021,1.8494,1.8497,1.8445,1.8484,1.8484,-
10/10/2021,1.8455,1.8495,1.8412,1.8452,1.8452,-
10/11/2021,1.8422,1.8483,1.8413,1.842,1.842,-
10/12/2021,1.8425,1.8464,1.8405,1.8428,1.8428,-
10/13/2021,1.844,1.8513,1.8418,1.847,1.847,-
10/14/2021,1.8432,1.8555,1.8422,1.8433,1.8433,-
10/17/2021,1.8553,1.8572,1.8499,1.8551,1.8551,-
10/18/2021,1.8527,1.8592,1.8509,1.8529,1.8529,-
10/19/2021,1.8553,1.8567,1.8479,1.8553,1.8553,-
10/20/2021,1.8563,1.8601,1.852,1.8554,1.8554,-
10/21/2021,1.8561,1.8595,1.8516,1.8573,1.8573,-
10/24/2021,1.8561,1.8561,1.8494,1.8557,1.8557,-
10/25/2021,1.8542,1.8611,1.8518,1.8541,1.8541,-
10/26/2021,1.8546,1.8571,1.8478,1.8544,1.8544,-
10/27/2021,1.8523,1.856,1.849,1.8522,1.8522,-
10/28/2021,1.8546,1.8568,1.8459,1.8547,1.8547,-
11/1/2021,1.8463,1.8472,1.8408,1.8463,1.8463,-
11/2/2021,1.8409,1.841,1.8347,1.8408,1.8408,-
11/3/2021,1.8356,1.8449,1.8351,1.8362,1.8362,-
11/4/2021,1.843,1.8448,1.8215,1.8438,1.8438,-
11/5/2021,1.8236,1.8265,1.8161,1.8228,1.8228,-
11/8/2021,1.821,1.829,1.8158,1.8212,1.8212,-
11/9/2021,1.827,1.8305,1.8228,1.8263,1.8263,-
11/10/2021,1.8268,1.8275,1.8193,1.8269,1.8269,-
11/11/2021,1.8139,1.8193,1.8089,1.8139,1.8139,-
11/12/2021,1.8099,1.8149,1.8086,1.8097,1.8097,-
11/15/2021,1.8139,1.8174,1.8111,1.8138,1.8138,-
11/16/2021,1.8146,1.8235,1.8139,1.8145,1.8145,-
11/17/2021,1.8211,1.8309,1.8196,1.8209,1.8209,-
11/18/2021,1.8284,1.8341,1.8275,1.8275,1.8275,-
11/19/2021,1.8311,1.8342,1.8258,1.831,1.831,-
11/22/2021,1.8297,1.8316,1.8247,1.8298,1.8298,-
11/23/2021,1.8283,1.8306,1.8238,1.8275,1.8275,-
11/24/2021,1.8258,1.8289,1.8229,1.8267,1.8267,-
11/25/2021,1.8238,1.8271,1.8191,1.8237,1.8237,-
11/26/2021,1.8219,1.8293,1.8199,1.821,1.821,-
11/29/2021,1.8272,1.8277,1.8212,1.8276,1.8276,-
11/30/2021,1.8218,1.8278,1.8113,1.8218,1.8218,-
12/1/2021,1.8153,1.8176,1.811,1.8152,1.8152,-
12/2/2021,1.8117,1.8227,1.8101,1.8118,1.8118,-
12/3/2021,1.8205,1.8221,1.8121,1.821,1.821,-
12/6/2021,1.8139,1.8185,1.8106,1.8144,1.8144,-
12/7/2021,1.8156,1.8181,1.8068,1.8154,1.8154,-
12/8/2021,1.8073,1.8094,1.7971,1.808,1.808,-
12/9/2021,1.7983,1.8034,1.7961,1.7983,1.7983,-
12/10/2021,1.8047,1.8081,1.8012,1.804,1.804,-
12/13/2021,1.8082,1.8137,1.8045,1.8081,1.8081,-
12/14/2021,1.8073,1.8131,1.8043,1.8075,1.8075,-
12/15/2021,1.8125,1.8159,1.806,1.8123,1.8123,-
12/16/2021,1.8112,1.8231,1.8074,1.8112,1.8112,-
12/17/2021,1.8163,1.8206,1.8085,1.8162,1.8162,-
12/20/2021,1.8084,1.8104,1.8024,1.8083,1.8083,-
12/21/2021,1.8058,1.8098,1.8021,1.8058,1.8058,-
12/22/2021,1.8097,1.8206,1.8071,1.8096,1.8096,-
12/23/2021,1.8183,1.8265,1.8153,1.8184,1.8184,-
12/24/2021,1.821,1.8223,1.8161,1.8204,1.8204,-
12/27/2021,1.8197,1.8235,1.8149,1.82,1.82,-
12/28/2021,1.8228,1.8228,1.8176,1.8226,1.8226,-
12/29/2021,1.8188,1.8242,1.8152,1.818,1.818,-
12/30/2021,1.8235,1.8275,1.8204,1.8235,1.8235,-
12/31/2021,1.8246,1.8266,1.8163,1.824,1.824,-
1/3/2022,1.8229,1.8252,1.8176,1.8229,1.8229,-
1/4/2022,1.8233,1.8362,1.8224,1.8243,1.8243,-
1/5/2022,1.8341,1.8387,1.8326,1.8333,1.8333,-
1/6/2022,1.8402,1.8427,1.8357,1.8402,1.8402,-
1/7/2022,1.8399,1.8431,1.8385,1.8417,1.8417,-
1/10/2022,1.8431,1.8435,1.8362,1.8433,1.8433,-
1/11/2022,1.8408,1.8426,1.8361,1.841,1.841,-
1/12/2022,1.8409,1.8457,1.839,1.8404,1.8404,-
1/13/2022,1.8454,1.8498,1.8437,1.845,1.845,-
1/14/2022,1.8457,1.8477,1.8408,1.8456,1.8456,-
1/17/2022,1.8439,1.8472,1.8383,1.8438,1.8438,-
1/18/2022,1.8401,1.8406,1.8324,1.8395,1.8395,-
1/19/2022,1.8359,1.8392,1.8328,1.8366,1.8366,-
1/20/2022,1.8339,1.836,1.8308,1.8338,1.8338,-
1/21/2022,1.8316,1.8317,1.8202,1.8305,1.8305,-
1/24/2022,1.8226,1.824,1.8113,1.8224,1.8224,-
1/25/2022,1.8147,1.8148,1.8069,1.8145,1.8145,-
1/26/2022,1.8158,1.8179,1.8137,1.8151,1.8151,-
1/27/2022,1.8156,1.8164,1.8075,1.8156,1.8156,-
1/28/2022,1.8109,1.8197,1.8084,1.8109,1.8109,-
1/31/2022,1.817,1.8211,1.8133,1.8172,1.8172,-
2/1/2022,1.8167,1.8235,1.812,1.817,1.817,-
2/2/2022,1.8236,1.8297,1.8224,1.8238,1.8238,-
2/3/2022,1.8277,1.8359,1.8251,1.8277,1.8277,-
2/4/2022,1.8274,1.829,1.8177,1.8275,1.8275,-
2/7/2022,1.8203,1.8223,1.8141,1.8203,1.8203,-
2/8/2022,1.8187,1.824,1.8155,1.8178,1.8178,-
2/9/2022,1.8219,1.8235,1.8161,1.8219,1.8219,-
2/10/2022,1.8162,1.8292,1.8151,1.8161,1.8161,-
2/11/2022,1.823,1.8279,1.818,1.8232,1.8232,-
2/14/2022,1.8276,1.8276,1.8181,1.8276,1.8276,-
2/15/2022,1.8227,1.8256,1.8162,1.8225,1.8225,-
2/16/2022,1.8208,1.8261,1.8198,1.8207,1.8207,-
2/17/2022,1.824,1.8318,1.8229,1.8243,1.8243,-
2/18/2022,1.8286,1.8325,1.8253,1.8289,1.8289,-
2/21/2022,1.8297,1.8348,1.8282,1.8297,1.8297,-
2/22/2022,1.8311,1.8331,1.8211,1.831,1.831,-
2/23/2022,1.8274,1.8309,1.8229,1.8281,1.8281,-
2/24/2022,1.8225,1.8274,1.8052,1.8233,1.8233,-
2/25/2022,1.8123,1.8166,1.8098,1.8111,1.8111,-
2/28/2022,1.8173,1.8224,1.8122,1.8172,1.8172,-
3/1/2022,1.819,1.82,1.8075,1.8199,1.8199,-
3/2/2022,1.8095,1.8123,1.8033,1.81,1.81,-
3/3/2022,1.8151,1.8198,1.8086,1.8151,1.8151,-
3/4/2022,1.8113,1.8143,1.7973,1.8112,1.8112,-
3/7/2022,1.799,1.8023,1.7841,1.7993,1.7993,-
3/8/2022,1.786,1.7922,1.7842,1.7856,1.7856,-
3/9/2022,1.7883,1.7933,1.7862,1.7881,1.7881,-
3/10/2022,1.7894,1.7919,1.7804,1.7891,1.7891,-
3/11/2022,1.7794,1.7834,1.7752,1.7794,1.7794,-
3/14/2022,1.7789,1.7836,1.7763,1.7782,1.7782,-
3/15/2022,1.777,1.786,1.7769,1.7771,1.7771,-
3/16/2022,1.7808,1.7841,1.7749,1.781,1.781,-
3/17/2022,1.7848,1.7897,1.7745,1.7847,1.7847,-
3/18/2022,1.7808,1.7866,1.7786,1.7807,1.7807,-
3/21/2022,1.785,1.7897,1.7796,1.7849,1.7849,-
3/22/2022,1.7885,1.8002,1.783,1.788,1.788,-
3/23/2022,1.8002,1.8046,1.789,1.8,1.8,-
3/24/2022,1.7927,1.7936,1.7862,1.7928,1.7928,-
3/25/2022,1.7909,1.7934,1.7847,1.791,1.791,-
3/27/2022,1.7896,1.7911,1.7789,1.7892,1.7892,-
3/28/2022,1.7821,1.7852,1.7771,1.7826,1.7826,-
3/29/2022,1.7753,1.7828,1.7732,1.7753,1.7753,-
3/30/2022,1.7767,1.7823,1.774,1.776,1.776,-
3/31/2022,1.7798,1.7822,1.7761,1.7809,1.7809,-
4/3/2022,1.7785,1.7823,1.7768,1.7773,1.7773,-
4/4/2022,1.7788,1.7842,1.7773,1.7781,1.7781,-
4/5/2022,1.7776,1.7809,1.7743,1.7775,1.7775,-
4/6/2022,1.7778,1.7825,1.7756,1.7778,1.7778,-
4/7/2022,1.7796,1.7822,1.771,1.7797,1.7797,-
4/10/2022,1.7763,1.7808,1.7748,1.7766,1.7766,-
4/11/2022,1.7782,1.7795,1.7728,1.7781,1.7781,-
4/12/2022,1.7734,1.7822,1.7696,1.7735,1.7735,-
4/13/2022,1.786,1.786,1.7702,1.7859,1.7859,-
4/14/2022,1.7706,1.7759,1.7699,1.7713,1.7713,-
4/17/2022,1.7732,1.774,1.7697,1.7731,1.7731,-
4/18/2022,1.771,1.781,1.7704,1.7703,1.7703,-
4/19/2022,1.779,1.7826,1.7767,1.7796,1.7796,-
4/20/2022,1.7818,1.7824,1.7731,1.781,1.781,-
4/21/2022,1.7777,1.7781,1.7575,1.7779,1.7779,-
4/24/2022,1.7576,1.76,1.747,1.7575,1.7575,-
4/25/2022,1.7487,1.7514,1.7372,1.75,1.75,-
4/26/2022,1.7343,1.7367,1.727,1.7337,1.7337,-
4/27/2022,1.7314,1.7394,1.7244,1.7317,1.7317,-
4/28/2022,1.7278,1.7368,1.7271,1.7279,1.7279,-
5/1/2022,1.7399,1.7434,1.7333,1.7386,1.7386,-
5/2/2022,1.732,1.7384,1.7302,1.7309,1.7309,-
5/3/2022,1.7296,1.7315,1.7246,1.7297,1.7297,-
5/4/2022,1.7339,1.7352,1.7035,1.7339,1.7339,-
5/5/2022,1.7116,1.7154,1.7041,1.7115,1.7115,-
5/8/2022,1.7094,1.723,1.7062,1.7102,1.7102,-
5/9/2022,1.7143,1.7202,1.71,1.7146,1.7146,-
5/10/2022,1.7123,1.7159,1.7082,1.7122,1.7122,-
5/11/2022,1.7007,1.7072,1.6983,1.7007,1.7007,-
5/12/2022,1.7042,1.7058,1.6991,1.7042,1.7042,-
5/15/2022,1.707,1.7114,1.7029,1.707,1.707,-
5/16/2022,1.7141,1.7305,1.7125,1.714,1.714,-
5/17/2022,1.7289,1.7317,1.7156,1.7278,1.7278,-
5/18/2022,1.7176,1.7266,1.7138,1.7175,1.7175,-
5/19/2022,1.721,1.7243,1.717,1.7208,1.7208,-
5/22/2022,1.7241,1.7298,1.7233,1.7241,1.7241,-
5/23/2022,1.727,1.7298,1.7129,1.727,1.727,-
5/24/2022,1.7196,1.7271,1.7176,1.7196,1.7196,-
5/25/2022,1.7301,1.7335,1.7253,1.729,1.729,-
5/26/2022,1.7317,1.7354,1.7245,1.7315,1.7315,-
5/29/2022,1.7267,1.7302,1.7247,1.7278,1.7278,-
5/30/2022,1.7282,1.7295,1.7229,1.7286,1.7286,-
5/31/2022,1.727,1.7305,1.7133,1.7271,1.7271,-
6/1/2022,1.7166,1.7264,1.7151,1.7164,1.7164,-
6/2/2022,1.7235,1.7269,1.7191,1.7237,1.7237,-
6/5/2022,1.7171,1.7264,1.7163,1.7176,1.7176,-
6/6/2022,1.7244,1.731,1.7142,1.7245,1.7245,-
6/7/2022,1.7296,1.7299,1.7218,1.7299,1.7299,-
6/8/2022,1.7257,1.7318,1.7185,1.7256,1.7256,-
6/9/2022,1.7269,1.7273,1.7085,1.727,1.727,-
6/12/2022,1.7074,1.7094,1.6884,1.7075,1.7075,-
6/13/2022,1.6924,1.697,1.6708,1.6919,1.6919,-
6/14/2022,1.6724,1.6848,1.6687,1.6724,1.6724,-
6/15/2022,1.6881,1.7088,1.6759,1.6874,1.6874,-
6/16/2022,1.7082,1.7099,1.6931,1.708,1.708,-
6/19/2022,1.6976,1.7023,1.6938,1.6976,1.6976,-
6/20/2022,1.7004,1.7056,1.6964,1.7006,1.7006,-
6/21/2022,1.6992,1.7085,1.6913,1.6994,1.6994,-
6/22/2022,1.6993,1.7068,1.6915,1.6992,1.6992,-
6/23/2022,1.7033,1.7093,1.7,1.703,1.703,-
6/26/2022,1.7023,1.7078,1.6964,1.7016,1.7016,-
6/27/2022,1.6993,1.7026,1.6905,1.6994,1.6994,-
6/28/2022,1.6901,1.6954,1.6843,1.6911,1.6911,-
6/29/2022,1.6891,1.6966,1.6848,1.6892,1.6892,-
6/30/2022,1.6903,1.6906,1.6742,1.6904,1.6904,-
7/3/2022,1.6892,1.6971,1.6878,1.689,1.689,-
7/4/2022,1.6905,1.6931,1.673,1.6905,1.6905,-
7/5/2022,1.679,1.6809,1.6691,1.6789,1.6789,-
7/6/2022,1.6746,1.6828,1.6729,1.6748,1.6748,-
7/7/2022,1.6846,1.6867,1.6739,1.6841,1.6841,-
7/10/2022,1.6813,1.682,1.6681,1.6807,1.6807,-
7/11/2022,1.6718,1.674,1.6617,1.671,1.671,-
7/12/2022,1.6712,1.678,1.6677,1.6717,1.6717,-
7/13/2022,1.6692,1.6692,1.6531,1.669,1.669,-
7/14/2022,1.6608,1.6632,1.6578,1.6609,1.6609,-
7/17/2022,1.6614,1.6775,1.6599,1.6607,1.6607,-
7/18/2022,1.6696,1.6752,1.6665,1.6693,1.6693,-
7/19/2022,1.6702,1.6741,1.6658,1.6701,1.6701,-
7/20/2022,1.667,1.6705,1.6581,1.6674,1.6674,-
7/21/2022,1.667,1.6713,1.6581,1.667,1.667,-
7/24/2022,1.6651,1.6734,1.6594,1.6652,1.6652,-
7/25/2022,1.671,1.6742,1.6627,1.6699,1.6699,-
7/26/2022,1.6723,1.6771,1.6676,1.6721,1.6721,-
7/27/2022,1.6814,1.6836,1.6731,1.6809,1.6809,-
7/28/2022,1.6793,1.6872,1.67,1.6792,1.6792,-
7/31/2022,1.6815,1.6912,1.6792,1.6814,1.6814,-
8/1/2022,1.6876,1.6893,1.6818,1.687,1.687,-
8/2/2022,1.6811,1.6856,1.6737,1.6806,1.6806,-
8/3/2022,1.676,1.6808,1.6646,1.6759,1.6759,-
8/4/2022,1.6721,1.6737,1.6606,1.672,1.672,-
8/7/2022,1.667,1.6712,1.6649,1.6666,1.6666,-
